Na23 	21409.2	0.105151  1  4999.6  2
Na23 	21409.2	0.143083  1  4301.96  1031
Na23 	21409.2	0.267231  1  1879.35  4661
Cl35 	32564.6	0.0993077  1  3433.08  2301
Cl37 	34424.8	0.0669659  1  -1541.06  9615
proton 	938.272	11.1833  1  935.82  6144
proton 	938.272	10.2318  1  935.82  6145
proton 	938.272	6.67458  1  935.82  6146
proton 	938.272	5.32961  1  935.82  6148
proton 	938.272	3.84753  1  935.82  6150
Mg26 	24196.5	1.80863  1  935.82  6154
Cl35 	32564.6	0.176334  1  284.43  6842
Na23 	21409.2	0.150396  1  3285.58  2518
Na23 	21409.2	0.481671  1  -2201.67  10578
Cl35 	32564.6	0.190323  1  3403.91  2317
proton 	938.272	18.2042  1  2425.03  3833
proton 	938.272	6.38995  1  2425.03  3834
proton 	938.272	5.64357  1  2425.03  3835
proton 	938.272	3.43694  1  2425.03  3838
Si29 	26984.3	3.45449  1  2425.03  3843
Cl35 	32564.6	0.126447  1  -4289.88  13427
Na23 	21409.2	0.105521  1  3267.3  2502
Na23 	21409.2	0.313247  1  -2542.59  10801
Cl35 	32564.6	0.203253  1  -547.995  8227
Cl35 	32564.6	0.239186  1  3847.12  1687
Na23 	21409.2	0.148734  1  3867.91  1663
Na23 	21409.2	0.125855  1  2555.94  3627
proton 	938.272	284.511  1  -3671.6  12780
proton 	938.272	160.318  1  -3671.6  12781
proton 	938.272	14.3325  1  -3671.6  12783
O17 	15830.5	1.1028  1  -3671.6  12788
Cl35 	32564.6	0.0702461  1  -4065.37  13151
Na23 	21409.2	0.112286  1  -3993.06  13136
proton 	938.272	8.6673  1  -3941.95  12945
proton 	938.272	5.20447  1  -3941.95  12946
proton 	938.272	2.59986  1  -3941.95  12948
Si30 	27913.2	4.16199  1  -3941.95  12951
Cl35 	32564.6	0.101825  1  1857.29  4599
Cl35 	32564.6	0.130439  1  3543.78  2174
Na23 	21409.2	0.537202  1  -2589.79  11162
proton 	938.272	574.9  1  -326.011  7806
Ne21 	19550.5	1.27166  1  -326.011  7811
Cl37 	34424.8	0.0646357  1  2605.65  3602
Cl37 	34424.8	0.130447  1  -506.825  8098
Cl35 	32564.6	0.166964  1  3920.66  1574
Cl35 	32564.6	0.203504  1  611.113  6431
Cl35 	32564.6	0.0710972  1  -545.613  8170
Cl35 	32564.6	0.0874488  1  4105.29  1420
Cl37 	34424.8	0.109834  1  -1160.65  8996
Cl35 	32564.6	0.0702394  1  -3192.13  12021
Cl37 	34424.8	0.0761082  1  -1240.22  9256
proton 	938.272	2321.56  1  -3585.01  12631
proton 	938.272	79.148  1  -3585.01  12636
P31 	28844.2	0.965633  1  -3585.01  12642
Cl35 	32564.6	0.0976929  1  -38.9358  7432
Na23 	21409.2	0.150534  1  -4599.36  14109
Cl35 	32564.6	0.0682546  1  2927.03  3037
proton 	938.272	6.4417  1  2375.33  3892
proton 	938.272	3.8308  1  2375.33  3893
S32 	29773.6	1.23912  1  2375.33  3897
Cl35 	32564.6	0.124952  1  -392.847  8225
Cl37 	34424.8	0.0773144  1  -4690.9  14271
Cl37 	34424.8	0.128326  1  -3948.72  13066
Cl35 	32564.6	0.0761931  1  1303.14  5448
Na23 	21409.2	0.23274  1  1817.45  4629
Na23 	21409.2	0.134614  1  3258.69  2562
proton 	938.272	348.998  1  383.425  6654
proton 	938.272	50.3889  1  383.425  6656
proton 	938.272	40.1305  1  383.425  6657
N15 	13968.9	2.62446  1  383.425  6663
Cl35 	32564.6	0.0865837  1  1713.9  4803
Cl35 	32564.6	0.213286  1  3402.81  2261
Na23 	21409.2	0.133285  1  1118.96  5713
Cl35 	32564.6	0.0936805  1  3761.31  1868
Na23 	21409.2	0.659428  1  -2597.63  11093
Cl37 	34424.8	0.129276  1  4735.88  373
Cl35 	32564.6	0.0852875  1  3140.16  2711
Cl35 	32564.6	0.092122  1  2723.87  3353
Cl37 	34424.8	0.13863  1  946.559  5941
Cl37 	34424.8	0.183228  1  1342.55  5394
Cl35 	32564.6	0.0724517  1  -4369.83  13720
Na23 	21409.2	0.142844  1  1925.68  4591
Na23 	21409.2	0.163697  1  396.212  6863
Na23 	21409.2	0.107576  1  -4705.25  14132
Na23 	21409.2	0.124984  1  4398.68  857
Na23 	21409.2	0.1234  1  4627.28  564
Cl37 	34424.8	0.0850235  1  -608.778  8160
Cl37 	34424.8	0.0702174  1  3997.71  1486
Cl35 	32564.6	0.250108  1  321.888  6866
Cl37 	34424.8	0.119059  1  -2218.54  10581
proton 	938.272	7.46008  1  3469.95  2232
Ne21 	19550.5	1.67732  1  3469.95  2235
Cl37 	34424.8	0.104415  1  4941.27  96
Na23 	21409.2	0.124306  1  -4287.4  13571
Na23 	21409.2	0.229678  1  -3038.08  11699
