Cl35 	32564.6	0.072022  1  -2110.08  10490
Cl35 	32564.6	0.20125  1  2112.93  4200
Cl35 	32564.6	0.571016  1  1834.25  4625
Cl35 	32564.6	0.0881725  1  -3487.77  12321
Cl35 	32564.6	0.0881508  1  1849.74  4668
proton 	938.272	4.39557  1  3033.95  2992
S32 	29773.6	0.171365  1  3033.95  2997
Cl35 	32564.6	0.171232  1  -1286.58  9076
Cl35 	32564.6	0.11208  1  4910.8  124
Cl37 	34424.8	0.38275  1  -800.064  8541
Cl35 	32564.6	0.270285  1  -4941.71  14696
Na23 	21409.2	0.146718  1  1969.51  4502
Cl35 	32564.6	0.129359  1  3646.58  2005
Na23 	21409.2	0.175061  1  786.189  6261
Cl35 	32564.6	0.0847567  1  4243.6  1116
Cl37 	34424.8	0.506369  1  -4601.98  14162
Cl35 	32564.6	0.126294  1  -2575.36  10837
Cl37 	34424.8	0.0660893  1  -4378.73  13795
Cl35 	32564.6	0.663962  1  537.708  6421
Cl37 	34424.8	0.14064  1  -2583.58  11241
Cl37 	34424.8	0.0836565  1  -4058.75  13233
Ne20 	18617.7	0.423763  1  2382.61  3769
Na23 	21409.2	0.310899  1  1895.95  4513
Na23 	21409.2	0.10334  1  -2218.36  10624
Cl35 	32564.6	0.122905  1  4964.2  54
Cl35 	32564.6	0.0714502  1  -1746.51  9825
Na23 	21409.2	0.104539  1  -2613.11  11179
Na23 	21409.2	0.124683  1  -4777.89  14273
Na23 	21409.2	0.14142  1  1092.92  5685
Na23 	21409.2	0.225411  1  -134.297  7537
Cl35 	32564.6	0.372386  1  -1504.61  9426
Cl37 	34424.8	0.566398  1  -711.425  8174
Na23 	21409.2	0.342756  1  -1153.67  8825
Na23 	21409.2	0.136686  1  4295.32  1062
Cl35 	32564.6	0.0917731  1  257.92  6834
Cl37 	34424.8	0.0819006  1  2739.68  3377
Na23 	21409.2	0.120997  1  -3004.77  11659
Cl37 	34424.8	0.09261  1  39.623  7218
Cl37 	34424.8	0.110795  1  -3714.26  12721
proton 	938.272	5.96105  1  -4808.79  14134
Ne20 	18617.7	0.898429  1  -4808.79  14139
Cl35 	32564.6	0.208671  1  -3251.09  11950
Cl35 	32564.6	0.0961845  1  -2627.9  11423
Cl35 	32564.6	0.0728295  1  -3951.06  13271
Na23 	21409.2	0.375299  1  2473.81  3670
Na23 	21409.2	0.303245  1  398.588  6776
Cl35 	32564.6	0.121852  1  -2160.06  10283
Na23 	21409.2	0.149769  1  285.45  6865
Na23 	21409.2	0.108299  1  -2964.87  11756
Cl37 	34424.8	0.554167  1  2865.1  3004
Cl35 	32564.6	0.374242  1  3569.71  2095
