proton 	938.272 	71.586  1  -238.994  7710
proton 	938.272 	46.0975  1  -238.994  7711
proton 	938.272 	20.3783  1  -238.994  7712
proton 	938.272 	19.0551  1  -238.994  7713
N15 	13968.9 	10.6956  1  -238.994  7719
Cl35 	32564.6 	0.106786  1  3617.71  1973
Na23 	21409.2 	0.132949  1  1589.43  4811
Na23 	21409.2 	0.342803  1  1064.2  5830
Cl35 	32564.6 	0.079988  1  -888.095  8758
Na23 	21409.2 	0.281609  1  4553.86  728
Na23 	21409.2 	0.216789  1  2581.3  3510
Na23 	21409.2 	0.165055  1  548.855  6689
Na23 	21409.2 	0.134165  1  -3529.41  12359
Na23 	21409.2 	0.247856  1  -2895.11  11482
Cl37 	34424.8 	0.156409  1  -2381.69  10840
Na23 	21409.2 	0.4058  1  3404.35  2317
Na23 	21409.2 	0.212453  1  -1140.1  8898
Cl37 	34424.8 	0.12628  1  -1331.73  9191
Cl35 	32564.6 	0.0832027  1  -3496.92  12466
Cl35 	32564.6 	0.0969077  1  -4829.91  14204
Na23 	21409.2 	0.11559  1  3295.71  2497
Cl37 	34424.8 	0.0800497  1  2411.12  3795
Cl35 	32564.6 	0.0789902  1  -1360.09  9203
Cl35 	32564.6 	0.10511  1  -4221.84  13361
Na23 	21409.2 	0.154149  1  -2676.9  11185
Na23 	21409.2 	0.255986  1  3817.86  1739
Cl35 	32564.6 	0.261795  1  -166.578  7490
Na23 	21409.2 	0.207533  1  4780.69  333
Cl37 	34424.8 	0.0788678  1  198.857  7013
Cl37 	34424.8 	0.0730597  1  -3738.66  12703
Cl35 	32564.6 	0.117827  1  -75.8216  7465
Cl37 	34424.8 	0.0795564  1  -959.501  8646
Cl35 	32564.6 	0.228004  1  318.305  6894
Cl35 	32564.6 	0.101001  1  -1825.11  9868
Na23 	21409.2 	0.881113  1  668.077  6346
Na23 	21409.2 	0.176879  1  -1958.89  10105
Cl35 	32564.6 	0.155225  1  1604.48  4933
Na23 	21409.2 	0.514307  1  -2984.17  11636
Cl37 	34424.8 	0.115625  1  -513.338  8068
Cl35 	32564.6 	0.267437  1  -594.573  8109
Cl35 	32564.6 	0.0878727  1  3937.83  1551
Na23 	21409.2 	0.374726  1  4860.16  219
Na23 	21409.2 	0.105484  1  -1475.71  9360
proton 	938.272 	129.268  1  -1848.72  10192
proton 	938.272 	80.976  1  -1848.72  10194
alpha 	3727.38 	9.69446  1  -1848.72  10197
N14 	13040.2 	3.32741  1  -1848.72  10198
Cl35 	32564.6 	0.0949863  1  -2891.89  11527
Cl35 	32564.6 	0.387986  1  -2161.51  10408
Na23 	21409.2 	0.109517  1  -4329.75  13501
Na23 	21409.2 	0.137888  1  -2710.03  11238
Cl35 	32564.6 	0.273708  1  -3065.03  11774
Cl35 	32564.6 	0.228866  1  1939.99  4568
Cl35 	32564.6 	0.299005  1  -985.714  8727
Na23 	21409.2 	0.202591  1  -374.41  7850
proton 	938.272 	1.91251  1  -2278.52  10632
Ne21 	19550.5 	0.205036  1  -2278.52  10635
Cl35 	32564.6 	0.166942  1  -2876.9  11529
Cl35 	32564.6 	0.103263  1  35.0423  7315
Cl35 	32564.6 	0.155215  1  2820.81  3201
Cl35 	32564.6 	0.114615  1  -3303.18  11950
Cl35 	32564.6 	0.204883  1  -4724.23  14220
Cl35 	32564.6 	0.0815946  1  4878.39  163
Cl35 	32564.6 	0.127644  1  -4932.47  14535
Cl37 	34424.8 	0.0943453  1  3382.1  2350
Cl35 	32564.6 	0.164569  1  -1652.41  9953
Na23 	21409.2 	2.67497  1  1497.53  5263
Cl37 	34424.8 	0.974985  1  649.176  6529
Na23 	21409.2 	0.179638  1  -1769.88  9754
Na23 	21409.2 	0.251294  1  -2316.67  10514
Cl35 	32564.6 	0.0820876  1  1640.45  4937
Na23 	21409.2 	0.189517  1  -2165.18  10437
Na23 	21409.2 	1.18368  1  3556.27  2100
Na23 	21409.2 	0.226001  1  -3.76613  7220
Na23 	21409.2 	0.303519  1  -1452.1  9443
Na23 	21409.2 	0.106461  1  -2153.42  10617
proton 	938.272 	1300.34  1  -1503.13  9489
proton 	938.272 	9.3729  1  -1503.13  9493
O19 	17697.6 	2.04403  1  -1503.13  9497
Na23 	21409.2 	0.108343  1  2183.54  4069
Na23 	21409.2 	0.158611  1  -802.64  8345
Cl37 	34424.8 	0.102902  1  3374.43  2357
Cl35 	32564.6 	0.719497  1  3692.51  1967
Na23 	21409.2 	0.109299  1  3098.79  2753
Na23 	21409.2 	0.130884  1  -4937.62  14409
Cl35 	32564.6 	0.413454  1  4037.05  1392
Cl35 	32564.6 	0.0774697  1  -1934.12  10048
Cl35 	32564.6 	0.103234  1  4556.01  629
Cl37 	34424.8 	0.0798806  1  4079.81  1322
